post_content,post_type,post_date,ID,seen
عن أبي هريرة رضي الله عنه عن النبي صلى الله علية وسلم قال : (إن الرجل ليصلي ستين سنة وما تقبل له صلاة ،لعله يُتم الركوع ،ولا يتم السجود ، ويتم السجود ولا يتم الركوع)حديث حسن صحيح الترغيب/529,post,2014-11-08 18:48:29,492,
عن النبي صلى الله علية وسلم قال :( بني الإسلام على خمس شهادة أن لا إله إلا الله ،وأن محمداً رسول الله ، وإقام الصلاة ،وإيتاء الزكاة ،وصوم رمضان ،وحج البيت )صحيح الترغيب/350,post,2014-11-08 18:48:29,493,
عن جُندب بن عبد الله رضي الله عنه قال: قال رسول الله صلى الله علية وسلم : (من صلى الصبح فهو في ذمة الله ،فلا يطلبكم الله من ذمته بشيءٍ ، فإنه من يطلبه من ذمته بشيء يُدركه، ثم يكبه على وجهه في نار جهنم ) صحيح الترغيب/367,post,2014-11-08 18:48:29,494,
عن سلمان الفارسي رضي الله عنه قال:قال رسول الله صلى الله علية وسلم : (إن المسلم يصلي وخطاياه مرفوعة على رأسه ، كلما سجد تحات عنة ،فيفرغ من صلاته وقد تحات عنه خطاياه) صحيح الترغيب/362,post,2014-11-08 18:48:29,495,
عن عبادة بن الصامت رضي الله عنه قال: سمعت رسول الله صلى الله علية وسلم يقول : (خمس صلوات افترضهن الله ،من أحسن وضوءهن بوقتهن، وأتم ركوعهن ، وسجودهن، وخشوعهن كان له على الله عهد أن يغفر له ، ومن لم يفعل ، فليس له على الله عهد ، إن شاء غفر له ،وإن شاء عذبه) صحيح الترغيب/370,post,2014-11-08 18:48:29,496,
عن عبد الله بن عمرو، :عن النبي صلى الله علية وسلم :أنه ذكر الصلاة يوماً فقال : (من حافظ عليها كانت له نوراً وبرهاناً ونجاة يوم القيامة ،ومن لم يحافظ عليها ، لم يكن له نور ولا برهان ولا نجاة ، وكان يوم القيامة مع قارون وفرعون وهامان وأبيّ بن خلف) رواه الإمام أحمد بإسناد حسن /6576,post,2014-11-08 18:48:29,497,
قال رسول الله صلى الله عليه وسلم : ( أول ما يحاسب به العبد يوم القيامة عن الصلاة ،    فإن صلحت ، صلح سائر عمله ، وإن فسدت ، فسد سائر عمله ),post,2014-11-08 18:48:29,498,
قال علية الصلاة والسلام : (أبشروا، أبشروا،إنه من صلى الصلوات الخمس ،واجتنب الكبائر ،دخل من أي أبواب الجنة شاء :عقوق الوالدين ، والشرك بالله ،وقتل النفس ،وقذف المحصنات ، وأكل مال اليتم ، والفرار يوم الزحف،وأكل الربا ) السلسلة الصحيحة 7/3451,post,2014-11-08 18:48:29,499,
كان آخر كلام النبي صلى الله عليه وسلم : (الصلاة الصلاة، اتقوا الله فيما ملكت أيمانكم)صحيح سنن أبي داود / 5156,post,2014-11-08 18:48:29,500,
هل تعلم أن الله عزوجل يأمرك بالصلاة ؟   قال تعالى : {حافظوا على الصلوات والصلاة الوسطى وقوموا لله قانتين},post,2014-11-08 18:48:29,501,
أما وقد حُرِمنا لقاء النبي صلى الله عليه وسلم في الدنيا فلنسلم عليه بقلبٍ حاضر في صلاتنا.    كان النبي صلى الله عليه وسلم يحرك أصبعه في حالة الدعاء، وهذا يوجب انتباه القلب .. نسأل الله تعالى أن يرزقنا وإياكم حسن الصلاة والوقوف بين يديه.,post,2014-11-08 18:48:30,502,
إطالة الدعاء دلالة على محبة الداعي؛ لأن الإنسان إذا أحب شيئًا أحب طول منــاجاته .. وما أجمل مناجـــاة ربِّ العالمين،،,post,2014-11-08 18:48:30,503,
إن أجمل مذاق قد يتذوقه المرء في حياته، وأسمى المشاعر تكون لحظة سجــــوده لله تبــــارك وتعالى .. وحين يكون العبد مهمومًا فيسجد، لا يتمالك نفسه حتى يبكي .. فإذا سقطت دمعته وأخذ يبُث شكواه لربِّه، يجد إن صدره قد انشرح وانفرجت أساريره ..,post,2014-11-08 18:48:30,504,
السجود سر الصلاة وركنها الأعظم وخاتمة الركعة وما قبله من الأركان كالمقدمات له.,post,2014-11-08 18:48:30,505,
"الله أكبر, إذا نطق بها اللسان فلا ينبغي أن يكذبها قلبك, فإن كان في قلبك أكبر من الله سبحانه فالله يشهد أنك كاذب, ومثلها جميع الأذكار في الصلاة وغيرها, كلمات حق, حقيقتها تطبيقها عمليا",post,2014-11-08 18:48:30,506,
تعلم ظاهر الصلاة من الكيفية الصحيحة لأدائها .. وباطنها من الخشوع وأعمال القلب.,post,2014-11-08 18:48:30,507,
جُعِلَت الصلاة كالوليمة التي جمعت جميع الألوان والعطايا، وفي كل لونٍ من ألوان تلك الوليمة لذة ومنفعة ومصلحة للعبد لا توجد في اللون الآخر؛ حتى تكتمل لذة العبودية ..,post,2014-11-08 18:48:30,508,
شرع الله عزَّ وجلَّ لنا بين كل حركة من حركــات الصلاة تكبيـــر؛ لكي ننتبه ونُفيــق من الغفلة وشــرود الذهن.,post,2014-11-08 18:48:30,509,
عن عبد الله بن قرطٍ رضي الله عنه قال :قال رسول الله صلى الله علية وسلم : (أول ما يحاسب به العبد يوم القيامة الصلاة ،فإن صلحت صلح سائر عمله ،و إن فسدت فسد سائر عمله) صحيح الترغيب/376,post,2014-11-08 18:48:30,510,
قال الرسول صاى الله عليه وسلم... أُمِرْتُ أَنْ أَسْجُدَ عَلَى سَبْعَةِ أَعْظُمٍ، عَلَى: الْجَبْهَةِ (وَأَشَارَ بِيَدِهِ عَلَى أَنْفِهِ)، وَالْيَدَيْنِ، وَالرُّكْبَتَيْنِ، وَأَطْرَافِ الْقَدَمَيْنِ، وَلَا نَكْفِتَ الثِّيَابَ وَالشَّعَرَ. متفق عليه,post,2014-11-08 18:48:30,511,
كان الرسول صلى الله عليه وسلم إذا قعد في التشهد يبسط كفه اليسرى على ركبته اليسرى، ويقبض أصابع كفه اليمنى كلها ويشير بإصبعه التي تلي الإبهام إلى القبلة ويرمي ببصره إليها.,post,2014-11-08 18:48:30,512,
كان النبي صلى الله عليه وسلم ينهى عن تلاوة القرآن في الركوع والسجود، ويأمر بالاجتهاد والإكثار من الدعاء في هذا الركن.,post,2014-11-08 18:48:30,513,
كلما سجدت وتذللت لربِّك أكثر، أزددت قُربًا وارتفعت مكانتك أكثر.,post,2014-11-08 18:48:30,514,
كم خفف السجود من هموم .. وكم نفَّس عن مكروب .. وكم من حاجةٍ ما انقضت إلا بالسجود .. وكم من دعوة ما استجيبت إلا في السجود ..,post,2014-11-08 18:48:30,515,
لا تزال تسجد أكثر، فترتفع درجتك في الجنة أكثر.,post,2014-11-08 18:48:30,516,
لو فَهِم الواحد منَّــا مدى عظمة الركــوع، لعَرِفَ مذاقهُ,post,2014-11-08 18:48:30,517,
ليس المهم الكم الذي تقرأه من الآيات في الصلاة، بل كيفية قرائتك لها ومدى تأثرك بها.,post,2014-11-08 18:48:30,518,
مما يُعين المسلم على تذوق جمـــال الركـــوع أن يتدبَّر في معانى الأذكــار الواردة فيه.,post,2014-11-08 18:48:30,519,
العبد و لو استنفد أنفاسه كلّها في حمد ربه على نعمة من نعمه ، كان ما يجب عليه من الحمد عليها فوق ذلك ، و أضعاف أضعافه ، و لا يُحصي أحد البتّة ثناءً عليه بمحتمده ، و لو حمده بجميع المحامد فالعبد سائر إلى الله بكلِّ نعمة من ربِّه ، يحمده عليها ، فإذا حَمده على صرفها عنه ، حمده على إلهامه الحمدُ.,post,2014-11-08 18:48:32,520,
تمام عبودية الركوع أن يتصاغر الراكع ، و يتضاءل لربه ، بحيث يمحو تصاغره لربه من قلبه كلَّ تعظيم فيه لنفسه ، و لخلقه و يثبت مكانه تعظيمه ربه وحده لا شريك له .,post,2014-11-08 18:48:32,521,
حمده تعالى قد ملأ الدنيا و الآخرة ، و السموات و الأرض ، و ما بينهما و ما فيهما ، فالكون كلّه ناطق بحمده ، و الخلق و الأمر كلّه صادر عن حمده ، و قائم بحمده ، و وجوده و عدمه بحمده ، فحمدُه هو سبب وجود كل شيء موجود ، و هو غاية كل موجود ، و كلّ موجود شاهد بحمده ، فإرساله رسله بحمده ، و إنزاله كتبه بحمده ، و الجنة عُمِّرت بأهلها بحمده ، و النَّار عُمِّرت بأهلها بحمده ، كما أنَّها إنَّما وجدتا بحمده.,post,2014-11-08 18:48:32,522,
"روى الأصبهاني عن أبي هريرة عن النبي صلى الله عليه وسلم قال : 'إن الرجل ليصلي ستين سنة وما تقبل له صلاة, لعله يتم ركوعها ولا يتم سجودها, ويتم السجود ولا يتم الركوع' الترغيب والترهيب للمنذري",post,2014-11-08 18:48:32,523,
شرع للعبد أن يحمد ربه ، و يثني عليه بآلائه عند اعتداله و انتصابه و رجوعه إلى أحسن هيئاته ، منتصب القامة معتدلها فيحمد ربه و يثني عليه بآلائه عند اعتداله و انتصابه و رجوعه إلى أحسن تقويم ، بأن وفقه و هداه لهذا الخضوع الذي قد حرمه غيره.,post,2014-11-08 18:48:32,524,
